is_same,distance,approach
False,998.2314437579641,after-conv13-dist2
False,691.316700456671,after-conv13-dist2
False,1014.1278768233497,after-conv13-dist2
False,929.7529832540733,after-conv13-dist2
False,1080.0542688459968,after-conv13-dist2
False,802.9692473621503,after-conv13-dist2
False,966.3047287793083,after-conv13-dist2
False,1037.236036053403,after-conv13-dist2
False,791.0754763996389,after-conv13-dist2
False,715.6167830207058,after-conv13-dist2
False,1089.5686776852976,after-conv13-dist2
False,1042.4436971268399,after-conv13-dist2
False,990.6881641021338,after-conv13-dist2
False,919.6589169646422,after-conv13-dist2
False,968.0248884854235,after-conv13-dist2
False,1201.5218528585262,after-conv13-dist2
False,837.2390924612729,after-conv13-dist2
False,1091.1901611860255,after-conv13-dist2
False,954.7459744327857,after-conv13-dist2
False,834.7755982410702,after-conv13-dist2
False,785.5947403704934,after-conv13-dist2
False,973.7081168156797,after-conv13-dist2
False,842.6665551173181,after-conv13-dist2
False,930.8331747396377,after-conv13-dist2
False,1029.7422335540073,after-conv13-dist2
False,916.624445680074,after-conv13-dist2
False,920.4250236689284,after-conv13-dist2
False,985.673227882834,after-conv13-dist2
False,736.6710577942099,after-conv13-dist2
False,865.1796422831835,after-conv13-dist2
False,879.2575840370487,after-conv13-dist2
False,915.0619605737453,after-conv13-dist2
False,825.326697825932,after-conv13-dist2
False,949.9569270233025,after-conv13-dist2
False,1073.86489574907,after-conv13-dist2
False,863.4121982591721,after-conv13-dist2
False,747.128769666348,after-conv13-dist2
False,755.9642748337623,after-conv13-dist2
False,942.1573903941977,after-conv13-dist2
False,1000.2317884995927,after-conv13-dist2
False,960.0592136244422,after-conv13-dist2
False,1214.8516377818835,after-conv13-dist2
False,1106.2568644792852,after-conv13-dist2
False,978.8917431954663,after-conv13-dist2
False,822.7761170632778,after-conv13-dist2
False,664.4045859376727,after-conv13-dist2
False,962.4286277166583,after-conv13-dist2
False,999.5239262451438,after-conv13-dist2
False,1197.572799986058,after-conv13-dist2
False,956.5661002643452,after-conv13-dist2
False,930.9982184544201,after-conv13-dist2
False,890.4667481776146,after-conv13-dist2
False,980.0382946896857,after-conv13-dist2
False,1004.0047664483816,after-conv13-dist2
False,865.114749488733,after-conv13-dist2
False,818.0404191003084,after-conv13-dist2
False,1029.0240498614344,after-conv13-dist2
False,933.0323073082734,after-conv13-dist2
False,811.9194770449112,after-conv13-dist2
False,793.6135419002114,after-conv13-dist2
False,913.6144946973922,after-conv13-dist2
False,890.8539353932645,after-conv13-dist2
False,923.8332768475459,after-conv13-dist2
False,864.1045675848702,after-conv13-dist2
False,992.1158123222629,after-conv13-dist2
False,850.4442082667233,after-conv13-dist2
False,1003.3144318984737,after-conv13-dist2
False,930.6200965207316,after-conv13-dist2
False,897.5018277736945,after-conv13-dist2
False,858.05174636687,after-conv13-dist2
False,814.1368819742096,after-conv13-dist2
False,886.3840971801985,after-conv13-dist2
False,925.8947811929847,after-conv13-dist2
False,713.3186533570218,after-conv13-dist2
False,965.3727892398211,after-conv13-dist2
False,844.6055221341938,after-conv13-dist2
False,930.1133138148655,after-conv13-dist2
False,1027.0950892057729,after-conv13-dist2
False,1072.6529643143076,after-conv13-dist2
False,857.4271495111976,after-conv13-dist2
False,1056.7255754605646,after-conv13-dist2
False,720.041673730253,after-conv13-dist2
False,928.5197766026804,after-conv13-dist2
False,1012.8434317296501,after-conv13-dist2
False,785.7100603243445,after-conv13-dist2
False,965.3430423897569,after-conv13-dist2
False,774.6627944749586,after-conv13-dist2
False,784.7166413917824,after-conv13-dist2
False,941.3345702412255,after-conv13-dist2
False,667.8860433850372,after-conv13-dist2
False,985.813840856752,after-conv13-dist2
False,706.6578384126652,after-conv13-dist2
False,975.3197158095381,after-conv13-dist2
False,850.8286150146557,after-conv13-dist2
False,931.7215585703259,after-conv13-dist2
False,1080.3546476019073,after-conv13-dist2
False,1007.3004255359451,after-conv13-dist2
False,967.021930722927,after-conv13-dist2
False,1000.3161535818782,after-conv13-dist2
False,884.3245929786276,after-conv13-dist2
False,843.2059887127917,after-conv13-dist2
False,788.966258455019,after-conv13-dist2
False,1101.0704762499045,after-conv13-dist2
False,886.0592907304821,after-conv13-dist2
False,972.0037986565756,after-conv13-dist2
False,953.0475140465599,after-conv13-dist2
False,859.5401827116764,after-conv13-dist2
False,882.4341568595964,after-conv13-dist2
False,948.1547983115245,after-conv13-dist2
False,1068.7929739287406,after-conv13-dist2
False,910.3685396150029,after-conv13-dist2
False,942.1838353633025,after-conv13-dist2
False,935.791551492639,after-conv13-dist2
False,646.114565428174,after-conv13-dist2
False,715.7420659006088,after-conv13-dist2
False,868.4281198642576,after-conv13-dist2
False,926.4068270882425,after-conv13-dist2
False,1066.6202373583385,after-conv13-dist2
False,972.1486607919528,after-conv13-dist2
False,803.5048295640529,after-conv13-dist2
False,850.5233627704022,after-conv13-dist2
False,815.032104045848,after-conv13-dist2
False,691.7233714119661,after-conv13-dist2
False,954.1053975748639,after-conv13-dist2
False,1223.0816141438327,after-conv13-dist2
False,763.3559432424624,after-conv13-dist2
False,1084.5552481733005,after-conv13-dist2
False,856.8870537130509,after-conv13-dist2
False,973.4191349053916,after-conv13-dist2
False,886.8866265423071,after-conv13-dist2
False,970.8325113461018,after-conv13-dist2
False,851.6538003353802,after-conv13-dist2
False,774.4135195140171,after-conv13-dist2
False,837.7182926308083,after-conv13-dist2
False,933.5105939833722,after-conv13-dist2
False,870.4444682773069,after-conv13-dist2
False,1019.8302912347611,after-conv13-dist2
False,926.735549757039,after-conv13-dist2
False,952.585760592289,after-conv13-dist2
False,957.4828553228583,after-conv13-dist2
False,805.3143210612811,after-conv13-dist2
False,904.0403602726034,after-conv13-dist2
False,857.3595236949387,after-conv13-dist2
False,941.9934171272332,after-conv13-dist2
False,856.29946888094,after-conv13-dist2
False,668.731759314293,after-conv13-dist2
False,1121.9129052627204,after-conv13-dist2
False,901.4977155298218,after-conv13-dist2
False,938.230546793917,after-conv13-dist2
False,947.2734840753872,after-conv13-dist2
False,701.9483724647652,after-conv13-dist2
False,886.9167425899282,after-conv13-dist2
False,865.7008648588521,after-conv13-dist2
False,1021.1099819250212,after-conv13-dist2
False,943.6625869772424,after-conv13-dist2
False,965.248191487108,after-conv13-dist2
False,1022.6649496462047,after-conv13-dist2
False,1131.3481323801795,after-conv13-dist2
False,1090.6231554345193,after-conv13-dist2
False,997.2607471930799,after-conv13-dist2
False,967.3558196890556,after-conv13-dist2
False,1058.4707262979098,after-conv13-dist2
False,859.8976051381529,after-conv13-dist2
False,1139.6170556223688,after-conv13-dist2
False,1045.8060673876753,after-conv13-dist2
False,1148.2288384886137,after-conv13-dist2
False,1153.586979564565,after-conv13-dist2
False,1005.7235638921848,after-conv13-dist2
False,947.6342051801365,after-conv13-dist2
False,1245.762654595232,after-conv13-dist2
False,1067.610959536729,after-conv13-dist2
False,1007.6810223256518,after-conv13-dist2
False,1232.1919209811792,after-conv13-dist2
False,1018.1458398336556,after-conv13-dist2
False,1067.2931985365744,after-conv13-dist2
False,915.0711691407647,after-conv13-dist2
False,994.8192688196606,after-conv13-dist2
False,970.9552720305733,after-conv13-dist2
False,1074.301362794425,after-conv13-dist2
False,980.0361411316783,after-conv13-dist2
False,1117.1544880028096,after-conv13-dist2
False,1241.5924610836519,after-conv13-dist2
False,972.1143289252135,after-conv13-dist2
False,1165.1764163320304,after-conv13-dist2
False,858.6868717684258,after-conv13-dist2
False,964.9208374365026,after-conv13-dist2
False,1093.676821504421,after-conv13-dist2
False,969.1534302835947,after-conv13-dist2
False,1171.5855658450894,after-conv13-dist2
False,1070.0359088860343,after-conv13-dist2
False,1126.2571059814718,after-conv13-dist2
False,1399.8884426935385,after-conv13-dist2
False,1025.5405913467514,after-conv13-dist2
False,1068.8526404619302,after-conv13-dist2
False,995.9639936562648,after-conv13-dist2
False,1270.0917527814902,after-conv13-dist2
False,1016.3648959246761,after-conv13-dist2
False,1023.2919323272072,after-conv13-dist2
False,913.8508332631889,after-conv13-dist2
False,1258.096458327334,after-conv13-dist2
False,1073.8169118742608,after-conv13-dist2
False,936.8627963197371,after-conv13-dist2
False,1031.0426684149006,after-conv13-dist2
False,961.7614326041487,after-conv13-dist2
False,1008.9906133429911,after-conv13-dist2
False,950.2497100900325,after-conv13-dist2
False,929.5693318845356,after-conv13-dist2
False,963.227583011761,after-conv13-dist2
False,1168.1395915847406,after-conv13-dist2
False,919.1066697328699,after-conv13-dist2
False,914.2713819469562,after-conv13-dist2
False,986.2315656842422,after-conv13-dist2
False,1032.5209384285317,after-conv13-dist2
False,1157.4866938884963,after-conv13-dist2
False,1073.0615772239844,after-conv13-dist2
False,1081.990640316586,after-conv13-dist2
False,1021.8776625181762,after-conv13-dist2
False,1024.0279980427276,after-conv13-dist2
False,1005.7098854977296,after-conv13-dist2
False,921.0811040877127,after-conv13-dist2
False,1096.0641882425234,after-conv13-dist2
False,1051.117312612217,after-conv13-dist2
False,935.8238873859668,after-conv13-dist2
False,1172.0891471532875,after-conv13-dist2
False,1134.937487635226,after-conv13-dist2
False,1113.545365156147,after-conv13-dist2
False,1166.8056736509175,after-conv13-dist2
False,1182.951715079069,after-conv13-dist2
False,960.6109362554266,after-conv13-dist2
False,1007.391718735255,after-conv13-dist2
False,1015.2247925947729,after-conv13-dist2
False,1016.1785507431414,after-conv13-dist2
False,1075.314307497021,after-conv13-dist2
False,1053.543904239362,after-conv13-dist2
False,797.0821902091936,after-conv13-dist2
False,1093.1416345661808,after-conv13-dist2
False,938.5874424891236,after-conv13-dist2
False,914.6863224887004,after-conv13-dist2
False,976.3253494756232,after-conv13-dist2
False,1022.9774356641489,after-conv13-dist2
False,1212.6870490227352,after-conv13-dist2
False,1006.0242097846327,after-conv13-dist2
False,936.9262650257791,after-conv13-dist2
False,943.080267266414,after-conv13-dist2
False,1126.6837860757582,after-conv13-dist2
False,1072.6665758050397,after-conv13-dist2
False,1067.0777816821205,after-conv13-dist2
False,1014.9343132074738,after-conv13-dist2
False,1042.4144385494305,after-conv13-dist2
False,1221.3038610126405,after-conv13-dist2
False,1022.6842509025724,after-conv13-dist2
False,897.8629650891664,after-conv13-dist2
False,1147.134487249092,after-conv13-dist2
False,1194.6973954850325,after-conv13-dist2
False,998.6206788406078,after-conv13-dist2
False,913.8645493415249,after-conv13-dist2
False,961.2015505867149,after-conv13-dist2
False,1107.9051404392646,after-conv13-dist2
False,847.1498943766785,after-conv13-dist2
False,1071.6393596407077,after-conv13-dist2
False,1012.0240142422894,after-conv13-dist2
False,1068.3113112438114,after-conv13-dist2
False,1221.928622388857,after-conv13-dist2
False,771.3646810622439,after-conv13-dist2
False,1180.5282872318621,after-conv13-dist2
False,1088.680590848958,after-conv13-dist2
False,1073.5951448454216,after-conv13-dist2
False,1031.8916054386837,after-conv13-dist2
False,935.9747836565924,after-conv13-dist2
False,1162.349709179463,after-conv13-dist2
False,1133.04540135378,after-conv13-dist2
False,1101.8731784247311,after-conv13-dist2
False,1002.106221343138,after-conv13-dist2
False,1084.396469127793,after-conv13-dist2
False,1073.132360436056,after-conv13-dist2
False,1151.7285958155057,after-conv13-dist2
False,972.4586114089964,after-conv13-dist2
False,1097.6614804740361,after-conv13-dist2
False,1176.1314807873564,after-conv13-dist2
False,886.5269883848348,after-conv13-dist2
False,1005.8545242996303,after-conv13-dist2
False,1117.4258325940075,after-conv13-dist2
False,1071.4165495378313,after-conv13-dist2
False,851.3004725637663,after-conv13-dist2
False,1261.3089309456382,after-conv13-dist2
False,1022.4630720297619,after-conv13-dist2
False,1021.6040788726841,after-conv13-dist2
False,1071.947410850158,after-conv13-dist2
False,1006.6091568551196,after-conv13-dist2
False,983.156309877332,after-conv13-dist2
False,1011.9575983436898,after-conv13-dist2
False,1060.3157759614182,after-conv13-dist2
False,1033.1088716057857,after-conv13-dist2
False,1057.7377433656482,after-conv13-dist2
False,1073.6748942703987,after-conv13-dist2
False,942.2947798506989,after-conv13-dist2
False,1211.2815575080315,after-conv13-dist2
False,1032.9278654204197,after-conv13-dist2
False,1049.6034332071858,after-conv13-dist2
False,1010.9702149194258,after-conv13-dist2
False,1040.2713139491407,after-conv13-dist2
False,1204.4228858327435,after-conv13-dist2
False,1155.6349511321414,after-conv13-dist2
False,1024.8142157735654,after-conv13-dist2
False,1084.520631430908,after-conv13-dist2
False,1147.1578212510042,after-conv13-dist2
False,891.447289580837,after-conv13-dist2
False,1148.5543171613617,after-conv13-dist2
False,982.0860391726142,after-conv13-dist2
False,1169.0444917714217,after-conv13-dist2
False,1036.5096381105488,after-conv13-dist2
False,1095.812174354169,after-conv13-dist2
False,1044.0649539848966,after-conv13-dist2
False,983.2748529887594,after-conv13-dist2
False,1190.066362508544,after-conv13-dist2
False,973.2438527636473,after-conv13-dist2
False,1052.1697102761004,after-conv13-dist2
False,1070.6635057270482,after-conv13-dist2
False,909.1807183122015,after-conv13-dist2
False,962.8334246914269,after-conv13-dist2
False,978.0400061686554,after-conv13-dist2
False,1210.0791095960155,after-conv13-dist2
False,1085.977474694615,after-conv13-dist2
False,1089.89632931738,after-conv13-dist2
False,1085.735008854639,after-conv13-dist2
False,1301.1606827818823,after-conv13-dist2
False,930.461358075315,after-conv13-dist2
False,1155.282818150683,after-conv13-dist2
False,950.4261093164574,after-conv13-dist2
False,1015.3876093508835,after-conv13-dist2
False,952.6595625638397,after-conv13-dist2
False,1145.0291447354928,after-conv13-dist2
False,1075.8109976401897,after-conv13-dist2
False,1147.5540622712888,after-conv13-dist2
False,1153.5914655813174,after-conv13-dist2
False,1153.9141208306573,after-conv13-dist2
False,935.6649288107031,after-conv13-dist2
False,945.8120878347387,after-conv13-dist2
False,1167.179120849753,after-conv13-dist2
False,1071.2556881459357,after-conv13-dist2
False,957.5453843525771,after-conv13-dist2
False,934.5022512310576,after-conv13-dist2
False,1136.3887541463605,after-conv13-dist2
False,1006.2837074734049,after-conv13-dist2
False,1126.921990514864,after-conv13-dist2
False,1066.9797462672182,after-conv13-dist2
False,1133.2626814893542,after-conv13-dist2
False,1034.3922869316257,after-conv13-dist2
False,1197.327389584223,after-conv13-dist2
False,1092.5200099400204,after-conv13-dist2
False,1046.3186377010077,after-conv13-dist2
False,1119.9350071426984,after-conv13-dist2
False,968.7751405121265,after-conv13-dist2
False,1047.2147084043054,after-conv13-dist2
False,919.2873533230425,after-conv13-dist2
False,1127.6010344019062,after-conv13-dist2
False,1223.4062062330686,after-conv13-dist2
False,1056.2771329408185,after-conv13-dist2
False,1021.515099825593,after-conv13-dist2
False,1087.7905875586105,after-conv13-dist2
False,1139.5030735686682,after-conv13-dist2
False,1148.8780234894812,after-conv13-dist2
False,1044.8000214911488,after-conv13-dist2
False,1050.099475178792,after-conv13-dist2
False,944.1681808998112,after-conv13-dist2
False,925.5598259262974,after-conv13-dist2
False,900.8173113667689,after-conv13-dist2
False,1114.9292364883759,after-conv13-dist2
False,1149.6238009841813,after-conv13-dist2
False,997.6487290992206,after-conv13-dist2
False,1049.4121547607779,after-conv13-dist2
False,1118.7612939843586,after-conv13-dist2
False,1015.4263072380769,after-conv13-dist2
False,1138.898244227866,after-conv13-dist2
False,1026.8014360255293,after-conv13-dist2
False,1003.726551945029,after-conv13-dist2
False,854.0491252527291,after-conv13-dist2
False,1161.4843136332313,after-conv13-dist2
False,1072.3099564784995,after-conv13-dist2
False,908.0599712791775,after-conv13-dist2
False,1006.261563142664,after-conv13-dist2
False,975.7376180236848,after-conv13-dist2
False,1028.3952069413358,after-conv13-dist2
False,1010.7265313802808,after-conv13-dist2
False,1159.3607148958422,after-conv13-dist2
False,1024.336093460493,after-conv13-dist2
False,1065.6392256857175,after-conv13-dist2
False,1219.0008395539926,after-conv13-dist2
False,1007.6151649890538,after-conv13-dist2
False,1061.9896104783718,after-conv13-dist2
False,1200.8167668152653,after-conv13-dist2
False,897.2492762042287,after-conv13-dist2
False,1012.9392571308254,after-conv13-dist2
False,1013.574543640208,after-conv13-dist2
False,991.4316423413813,after-conv13-dist2
False,1005.8124986625776,after-conv13-dist2
False,935.6078720285486,after-conv13-dist2
False,990.7823137656698,after-conv13-dist2
False,912.3381463818512,after-conv13-dist2
True,775.6030259121063,after-conv13-dist2
False,922.3878042049988,after-conv13-dist2
False,924.1195092177381,after-conv13-dist2
False,1423.3580143416627,after-conv13-dist2
False,1265.5832856699913,after-conv13-dist2
False,1071.1786994396439,after-conv13-dist2
False,1191.1883648694666,after-conv13-dist2
False,1069.1135074135486,after-conv13-dist2
False,853.4675689191026,after-conv13-dist2
False,1030.9463012267422,after-conv13-dist2
False,1265.474415205776,after-conv13-dist2
False,1065.9295326116974,after-conv13-dist2
False,1111.8688496526556,after-conv13-dist2
False,959.283626074262,after-conv13-dist2
False,1163.251056252716,after-conv13-dist2
False,975.9828401096395,after-conv13-dist2
False,1172.7591784790604,after-conv13-dist2
False,1131.8106407532812,after-conv13-dist2
False,1009.322941551352,after-conv13-dist2
False,968.4126401525145,after-conv13-dist2
False,1111.333317610264,after-conv13-dist2
False,993.6000482809065,after-conv13-dist2
False,938.118743325902,after-conv13-dist2
False,914.3079349288338,after-conv13-dist2
False,1023.3238035678314,after-conv13-dist2
False,1178.469266692757,after-conv13-dist2
False,1121.182152196261,after-conv13-dist2
False,1041.5692847764476,after-conv13-dist2
False,1073.5667466908246,after-conv13-dist2
False,958.4116085516451,after-conv13-dist2
False,920.6613863691387,after-conv13-dist2
False,1011.0703681842631,after-conv13-dist2
False,1142.6987086156832,after-conv13-dist2
False,1021.9739806928714,after-conv13-dist2
False,1141.1246158380861,after-conv13-dist2
False,1140.4064455651737,after-conv13-dist2
False,1042.8417027129015,after-conv13-dist2
False,938.4144412427436,after-conv13-dist2
False,890.5886770529723,after-conv13-dist2
False,953.5945032634189,after-conv13-dist2
False,976.3027418226891,after-conv13-dist2
False,1042.7131827153726,after-conv13-dist2
False,1142.8843460216046,after-conv13-dist2
False,1132.3372320659205,after-conv13-dist2
False,1072.3392912618665,after-conv13-dist2
False,1087.6271524954846,after-conv13-dist2
False,1033.8231846336698,after-conv13-dist2
False,1109.2718000779016,after-conv13-dist2
False,1197.699953033833,after-conv13-dist2
False,1147.5065873944707,after-conv13-dist2
False,1182.6046580948898,after-conv13-dist2
False,956.6710330456733,after-conv13-dist2
False,1084.9997613324317,after-conv13-dist2
False,864.9341506098028,after-conv13-dist2
False,1127.8569742409368,after-conv13-dist2
False,980.1724729857945,after-conv13-dist2
False,991.747674288442,after-conv13-dist2
False,1014.4936605698381,after-conv13-dist2
False,1264.6790532643226,after-conv13-dist2
False,829.9973639783543,after-conv13-dist2
False,1207.5390592273598,after-conv13-dist2
False,1023.1939476994811,after-conv13-dist2
False,834.1770143215376,after-conv13-dist2
False,917.6986173541918,after-conv13-dist2
False,935.1222205289039,after-conv13-dist2
False,876.7656127259014,after-conv13-dist2
False,956.6530751446795,after-conv13-dist2
False,755.1874826482614,after-conv13-dist2
False,813.4537134368509,after-conv13-dist2
False,915.1953524652195,after-conv13-dist2
False,566.265382139306,after-conv13-dist2
False,841.9340232291252,after-conv13-dist2
False,1084.9165887626687,after-conv13-dist2
False,982.5894111969601,after-conv13-dist2
False,1018.8105912019614,after-conv13-dist2
False,834.7508700367333,after-conv13-dist2
False,717.8433447788454,after-conv13-dist2
False,950.660305759905,after-conv13-dist2
False,904.2149398851051,after-conv13-dist2
True,628.3160462069222,after-conv13-dist2
False,924.2998516466212,after-conv13-dist2
False,1025.8004053291397,after-conv13-dist2
False,833.5267650507487,after-conv13-dist2
False,1015.1138048561672,after-conv13-dist2
False,1092.4237927254092,after-conv13-dist2
False,880.9197595407327,after-conv13-dist2
False,816.1003744740106,after-conv13-dist2
False,795.0280130475883,after-conv13-dist2
False,742.0493220158286,after-conv13-dist2
False,910.8808555640028,after-conv13-dist2
False,715.9975714576099,after-conv13-dist2
False,854.1422421933298,after-conv13-dist2
False,599.0035730349289,after-conv13-dist2
False,922.394597669384,after-conv13-dist2
False,941.7056754562639,after-conv13-dist2
False,744.442573456846,after-conv13-dist2
False,916.2499785513587,after-conv13-dist2
False,952.0643907246035,after-conv13-dist2
False,975.909629329194,after-conv13-dist2
False,1000.205372871356,after-conv13-dist2
False,860.8448021833694,after-conv13-dist2
False,828.5533800463841,after-conv13-dist2
False,702.156588624787,after-conv13-dist2
False,896.8300230003688,after-conv13-dist2
False,877.1471606041107,after-conv13-dist2
False,908.7032902572003,after-conv13-dist2
False,835.8340907091764,after-conv13-dist2
False,986.1576948097131,after-conv13-dist2
False,844.1992958961862,after-conv13-dist2
False,826.2013808851497,after-conv13-dist2
False,769.1158025734507,after-conv13-dist2
False,1020.6584188228643,after-conv13-dist2
False,977.5281468239955,after-conv13-dist2
False,841.1648463780383,after-conv13-dist2
False,760.86271978089,after-conv13-dist2
False,777.3391741414816,after-conv13-dist2
False,869.3808147857126,after-conv13-dist2
False,886.9622319639604,after-conv13-dist2
False,844.034883580513,after-conv13-dist2
False,870.6495447890527,after-conv13-dist2
False,812.9937419503638,after-conv13-dist2
False,867.5753322174331,after-conv13-dist2
False,776.4554252274922,after-conv13-dist2
False,846.7526554738442,after-conv13-dist2
False,852.8587788028835,after-conv13-dist2
False,980.8298362916181,after-conv13-dist2
False,956.9263252687454,after-conv13-dist2
False,925.2023969038263,after-conv13-dist2
False,831.8838430910982,after-conv13-dist2
False,951.8226684235234,after-conv13-dist2
False,814.6134198548101,after-conv13-dist2
False,830.701381493724,after-conv13-dist2
False,823.702957290697,after-conv13-dist2
False,971.7269889090771,after-conv13-dist2
False,926.7308582648651,after-conv13-dist2
False,943.363127509555,after-conv13-dist2
False,715.5206372072338,after-conv13-dist2
False,988.5453913578507,after-conv13-dist2
False,820.6086157299061,after-conv13-dist2
False,889.5524907913757,after-conv13-dist2
False,1148.9995799492656,after-conv13-dist2
False,907.0535624323236,after-conv13-dist2
False,923.7365552839963,after-conv13-dist2
False,895.7261566057775,after-conv13-dist2
False,656.602880993336,after-conv13-dist2
False,737.4986505566053,after-conv13-dist2
False,862.2235653964938,after-conv13-dist2
False,807.0794379772807,after-conv13-dist2
False,776.9780547683574,after-conv13-dist2
False,887.529508482289,after-conv13-dist2
False,824.478046999105,after-conv13-dist2
False,805.19538663195,after-conv13-dist2
False,958.0187025291858,after-conv13-dist2
False,846.7507689242262,after-conv13-dist2
False,781.1772933123091,after-conv13-dist2
False,955.5465050502585,after-conv13-dist2
False,901.2226266301996,after-conv13-dist2
False,877.9426498274245,after-conv13-dist2
False,991.0330121473219,after-conv13-dist2
False,925.7144932541089,after-conv13-dist2
False,972.4339141283633,after-conv13-dist2
False,1158.637142119809,after-conv13-dist2
False,915.9198438967746,after-conv13-dist2
False,824.523710425296,after-conv13-dist2
False,817.4477181456322,after-conv13-dist2
False,963.4127080246981,after-conv13-dist2
False,737.8491236223017,after-conv13-dist2
False,863.9864217267891,after-conv13-dist2
False,872.9201591783733,after-conv13-dist2
False,795.8691963018387,after-conv13-dist2
False,930.9226888587195,after-conv13-dist2
False,782.8025048403732,after-conv13-dist2
False,945.8755373182516,after-conv13-dist2
False,888.8383691111659,after-conv13-dist2
False,770.6055756411179,after-conv13-dist2
False,992.2262355276216,after-conv13-dist2
False,623.0801234128111,after-conv13-dist2
False,909.361320462147,after-conv13-dist2
False,1109.1166790131695,after-conv13-dist2
False,873.4259525473155,after-conv13-dist2
False,856.6847426321999,after-conv13-dist2
False,821.6625103405092,after-conv13-dist2
False,811.937428954532,after-conv13-dist2
False,876.6165543315519,after-conv13-dist2
False,884.3842813263251,after-conv13-dist2
False,982.5164188106389,after-conv13-dist2
False,865.6957905089766,after-conv13-dist2
False,942.4506007539865,after-conv13-dist2
False,744.5480964319711,after-conv13-dist2
False,1130.8342489201484,after-conv13-dist2
False,1050.1665703926383,after-conv13-dist2
False,579.3722674306143,after-conv13-dist2
False,875.1080085592722,after-conv13-dist2
False,784.2508688879051,after-conv13-dist2
False,973.9136796850695,after-conv13-dist2
False,822.4838314237752,after-conv13-dist2
False,945.6396233820494,after-conv13-dist2
False,839.0883010233442,after-conv13-dist2
False,886.0982089182371,after-conv13-dist2
False,808.5896483914745,after-conv13-dist2
False,805.3977650992908,after-conv13-dist2
False,788.4686572487132,after-conv13-dist2
False,1031.1108322619252,after-conv13-dist2
False,813.4185412884555,after-conv13-dist2
False,1018.7403477185153,after-conv13-dist2
False,837.4733769242303,after-conv13-dist2
False,891.0426162912197,after-conv13-dist2
False,947.9793972014734,after-conv13-dist2
False,723.9034699283422,after-conv13-dist2
False,1015.2933264703466,after-conv13-dist2
False,987.1633285763354,after-conv13-dist2
False,881.6910522726287,after-conv13-dist2
False,837.6570530280701,after-conv13-dist2
False,1109.1134856103524,after-conv13-dist2
False,710.5641798225918,after-conv13-dist2
False,794.5054101043972,after-conv13-dist2
False,746.3906379018565,after-conv13-dist2
False,1053.816634034209,after-conv13-dist2
False,815.0001108077565,after-conv13-dist2
False,1107.364084443013,after-conv13-dist2
False,796.0524264303338,after-conv13-dist2
False,954.878999640197,after-conv13-dist2
False,887.7033808148351,after-conv13-dist2
False,784.0277701264329,after-conv13-dist2
False,589.7076623557352,after-conv13-dist2
False,1033.575019985256,after-conv13-dist2
False,1051.76907185761,after-conv13-dist2
False,1018.4010684368927,after-conv13-dist2
False,870.7329571859851,after-conv13-dist2
False,923.6531356030773,after-conv13-dist2
False,1159.5325870812026,after-conv13-dist2
False,767.7392319735218,after-conv13-dist2
False,989.9446699208434,after-conv13-dist2
False,995.8470425370094,after-conv13-dist2
False,779.6651409122095,after-conv13-dist2
True,617.8644815054514,after-conv13-dist2
False,928.726643273538,after-conv13-dist2
False,793.4758883978121,after-conv13-dist2
False,839.9535541727079,after-conv13-dist2
False,950.7551331336563,after-conv13-dist2
False,869.3980423623589,after-conv13-dist2
False,849.349913935446,after-conv13-dist2
False,905.7561144749036,after-conv13-dist2
False,796.5837389461312,after-conv13-dist2
False,901.9010322165752,after-conv13-dist2
False,932.6953403796223,after-conv13-dist2
False,828.6601359654858,after-conv13-dist2
False,812.1256944919908,after-conv13-dist2
False,881.7202648132695,after-conv13-dist2
False,1012.5285065961377,after-conv13-dist2
False,828.3916558788894,after-conv13-dist2
False,803.5597471141507,after-conv13-dist2
False,743.9375546322701,after-conv13-dist2
False,939.1281509776964,after-conv13-dist2
False,972.7089828274426,after-conv13-dist2
False,889.7456194331053,after-conv13-dist2
False,1180.3935315834224,after-conv13-dist2
False,1079.3421234092652,after-conv13-dist2
False,863.8200314612499,after-conv13-dist2
False,881.4097361820245,after-conv13-dist2
False,713.6701496037816,after-conv13-dist2
False,836.3505129206812,after-conv13-dist2
False,954.5849635343445,after-conv13-dist2
False,1173.3684809208526,after-conv13-dist2
False,823.4004470821272,after-conv13-dist2
False,972.0948500101142,after-conv13-dist2
False,803.5877216357195,after-conv13-dist2
False,879.5597694044054,after-conv13-dist2
False,929.4620464546623,after-conv13-dist2
False,849.6339260308748,after-conv13-dist2
False,770.5253593062971,after-conv13-dist2
False,1013.6009003747993,after-conv13-dist2
False,813.9691982478837,after-conv13-dist2
False,768.313666010946,after-conv13-dist2
False,836.5733604175199,after-conv13-dist2
False,923.5461247434372,after-conv13-dist2
False,866.9503663835768,after-conv13-dist2
False,848.5686244440286,after-conv13-dist2
False,795.4222883410434,after-conv13-dist2
False,868.539285727507,after-conv13-dist2
False,816.6328633981198,after-conv13-dist2
False,881.3740974332742,after-conv13-dist2
False,812.8384142652271,after-conv13-dist2
False,832.3887247248524,after-conv13-dist2
False,897.9257890278254,after-conv13-dist2
False,836.1323339410795,after-conv13-dist2
False,781.953645958024,after-conv13-dist2
False,950.5796627777244,after-conv13-dist2
False,687.4359745622392,after-conv13-dist2
False,952.7186434790143,after-conv13-dist2
False,793.8645097345423,after-conv13-dist2
False,899.5560598200906,after-conv13-dist2
